vehicle_id,feed_id,last_reported,geometry
DOG:Vehicle:063efd64-9f28-4bae-9b8a-efa870d60924,dott_mannheim,2026-05-21 15:30:57+02,POINT (8.469351 49.498263)
DOG:Vehicle:59483833-5a38-4995-b0a1-ce0fb31d23c1,dott_mannheim,2026-05-21 15:31:10+02,POINT (8.4755 49.496809)
DOG:Vehicle:ef4eaf56-82ed-4c7b-b34c-153a1bd46d7c,dott_mannheim,2026-05-21 15:31:10+02,POINT (8.47222 49.478431)
DOG:Vehicle:29ff151f-27a5-4911-af20-5cf14a780a07,dott_mannheim,2026-05-21 15:31:27+02,POINT (8.474279 49.496675)
DOG:Vehicle:ae86dc8c-3c9b-440c-afd7-dd7c2a96398d,dott_mannheim,2026-05-21 15:31:37+02,POINT (8.475148 49.485115)
DOG:Vehicle:56820ffe-974a-44b4-b44f-822f4bf70cf4,dott_mannheim,2026-05-21 15:31:38+02,POINT (8.486815 49.465435)
DOG:Vehicle:57e72339-2398-477f-b7db-d20e06a130a6,dott_mannheim,2026-05-21 15:31:39+02,POINT (8.492432 49.504152)
DOG:Vehicle:bba80699-5496-4a31-a14d-5f87bd72c0ad,dott_mannheim,2026-05-21 15:31:55+02,POINT (8.534172 49.474754)
DOG:Vehicle:1023f713-2926-454c-b8f4-28008bfc4481,dott_mannheim,2026-05-21 15:32:02+02,POINT (8.462967 49.484624)
DOG:Vehicle:28a349d7-79af-4e23-bdb7-c23e46ccf5a8,dott_mannheim,2026-05-21 15:32:14+02,POINT (8.489869 49.461101)
DOG:Vehicle:b22a9f64-f52a-4d8f-9a12-eafcd803282a,dott_mannheim,2026-05-21 15:32:17+02,POINT (8.480435 49.497877)
DOG:Vehicle:01b73f38-65a8-4516-87a6-93533ec5afe3,dott_mannheim,2026-05-21 15:32:36+02,POINT (8.483523 49.477669)
DOG:Vehicle:7aa57609-36b4-4c42-bf30-c1be1f4c55e1,dott_mannheim,2026-05-21 15:32:37+02,POINT (8.488 49.454084)
DOG:Vehicle:ed374b7a-a1bb-4074-91da-e20a2cf97064,dott_mannheim,2026-05-21 15:32:41+02,POINT (8.512374 49.50751)
DOG:Vehicle:b1526df1-2494-4ad7-b6fd-03e96b3b6071,dott_mannheim,2026-05-21 15:32:45+02,POINT (8.488689 49.526707)
DOG:Vehicle:c86050f7-34b7-469e-80e6-bede733b5caf,dott_mannheim,2026-05-21 15:32:48+02,POINT (8.47842 49.496604)
DOG:Vehicle:d73d2200-12ce-4459-8544-da9950c7134e,dott_mannheim,2026-05-21 15:32:48+02,POINT (8.474375 49.49669)
DOG:Vehicle:e3532620-fd1d-467e-a2d7-74151118ac98,dott_mannheim,2026-05-21 15:32:54+02,POINT (8.499308 49.500965)
DOG:Vehicle:2bad383b-b78d-43ba-a27c-56d52839b9b6,dott_mannheim,2026-05-21 15:33:01+02,POINT (8.490664 49.527971)
DOG:Vehicle:c491aaeb-b6f7-4b11-bddf-531e18e2bc1e,dott_mannheim,2026-05-21 15:33:17+02,POINT (8.472289 49.482492)
DOG:Vehicle:5aa0f286-332c-439d-a11f-97a29bf061c1,dott_mannheim,2026-05-21 15:33:44+02,POINT (8.473918 49.484207)
DOG:Vehicle:d0075ac4-1a95-4247-8acc-59889f0e1714,dott_mannheim,2026-05-21 15:33:53+02,POINT (8.508645 49.482289)
DOG:Vehicle:98b3bbd0-fc9c-4dd8-8b8e-285aeabed168,dott_mannheim,2026-05-21 15:34:00+02,POINT (8.509025 49.445481)
DOG:Vehicle:bdd19e96-fa7e-47e5-a62a-7cf8e1daee45,dott_mannheim,2026-05-21 15:34:11+02,POINT (8.467514 49.488116)
DOG:Vehicle:275d8a07-f81a-454f-8808-1b937e81d5c3,dott_mannheim,2026-05-21 15:34:22+02,POINT (8.488153 49.496669)
DOG:Vehicle:622edeea-ec20-4b4a-b042-e363b9cb1475,dott_mannheim,2026-05-21 15:34:26+02,POINT (8.495424 49.464309)
DOG:Vehicle:8625d1d5-a4c0-4a91-95a8-824a2b1c309d,dott_mannheim,2026-05-21 15:34:31+02,POINT (8.474723 49.485368)
DOG:Vehicle:6ad812c5-5ff2-4320-843d-f3cd78ccbe39,dott_mannheim,2026-05-21 15:34:40+02,POINT (8.471957 49.525432)
DOG:Vehicle:9a0cec53-420b-4ee1-956e-480c6a3bd84d,dott_mannheim,2026-05-21 15:34:43+02,POINT (8.464629 49.503838)
DOG:Vehicle:87198d1d-9fab-4b87-bb14-9abb90fd9f42,dott_mannheim,2026-05-21 15:34:49+02,POINT (8.496703 49.508372)
DOG:Vehicle:4b9db32b-c29c-4010-af80-ae6de5217d3e,dott_mannheim,2026-05-21 15:34:55+02,POINT (8.445996 49.469709)
DOG:Vehicle:da97013a-a608-4586-8a0d-d95ed50f6899,dott_mannheim,2026-05-21 15:34:55+02,POINT (8.488102 49.477944)
DOG:Vehicle:88566f93-44d8-4f63-beff-6fa843fc0a6b,dott_mannheim,2026-05-21 15:35:02+02,POINT (8.450305 49.479269)
DOG:Vehicle:1b4693b8-abf3-4770-87f6-f5ee9a3a4ea7,dott_mannheim,2026-05-21 15:35:17+02,POINT (8.482226 49.525278)
DOG:Vehicle:689890a2-6f9d-42ce-9cc6-894b825f88fc,dott_mannheim,2026-05-21 15:35:20+02,POINT (8.527651 49.478951)
DOG:Vehicle:51641013-fd31-4cb3-afcf-2ae1ae91b992,dott_mannheim,2026-05-21 15:35:39+02,POINT (8.515634 49.442769)
DOG:Vehicle:df074ea6-983f-4a84-a00d-52c5d7ab9dd9,dott_mannheim,2026-05-21 15:35:39+02,POINT (8.528759 49.515299)
DOG:Vehicle:e6335075-1f52-4ca6-b3ab-a01173f44d6b,dott_mannheim,2026-05-21 15:35:40+02,POINT (8.465273 49.48403)
DOG:Vehicle:e1d2bfa2-e4ba-44b6-bb90-127f814128a4,dott_mannheim,2026-05-21 15:35:53+02,POINT (8.462382 49.502155)
DOG:Vehicle:bf91fe1b-e4fb-4541-9497-8c69ee8ca242,dott_mannheim,2026-05-21 15:35:54+02,POINT (8.45534 49.477639)
DOG:Vehicle:82a7cb51-136d-4e70-81e6-143e59666702,dott_mannheim,2026-05-21 15:35:55+02,POINT (8.450856 49.480499)
DOG:Vehicle:f105fac4-6cfe-4bea-a43a-9e6462a876c9,dott_mannheim,2026-05-21 15:35:59+02,POINT (8.49068 49.492443)
DOG:Vehicle:8036fcea-3129-47f2-813d-b67991718248,dott_mannheim,2026-05-21 15:36:01+02,POINT (8.455575 49.475301)
DOG:Vehicle:cfcb8512-be90-4b1d-a9dd-4a27a0abfc13,dott_mannheim,2026-05-21 15:36:03+02,POINT (8.47494 49.48303)
DOG:Vehicle:2e1d6fc3-4699-49bc-a55d-daf2274b4ed5,dott_mannheim,2026-05-21 15:36:18+02,POINT (8.446209 49.478746)
DOG:Vehicle:e6d5a810-376b-4144-9482-9c4810b635d0,dott_mannheim,2026-05-21 15:19:03+02,POINT (8.508904 49.447388)
DOG:Vehicle:8578ea59-8b10-45a0-b4d8-9d8ddcbe210a,dott_mannheim,2026-05-21 15:19:13+02,POINT (8.4729 49.478435)
DOG:Vehicle:07b7428f-e90c-4e55-b45b-de0ab87bbdf8,dott_mannheim,2026-05-21 15:19:33+02,POINT (8.451817 49.478484)
DOG:Vehicle:32652a73-b071-4a8c-8e05-e1d9a9bc483e,dott_mannheim,2026-05-21 15:20:00+02,POINT (8.468732 49.480777)
DOG:Vehicle:fa812900-0cef-4999-9d12-771be8227e66,dott_mannheim,2026-05-21 15:20:01+02,POINT (8.457808 49.497911)
DOG:Vehicle:2fea2411-ed5c-4bae-83eb-101ca953d763,dott_mannheim,2026-05-21 15:21:14+02,POINT (8.467553 49.490419)
DOG:Vehicle:60f14046-0fdc-43e7-88b6-b116667dbf71,dott_mannheim,2026-05-21 15:21:22+02,POINT (8.461524 49.499808)
DOG:Vehicle:dea7155f-eb1e-4ca4-ae17-33885b675c06,dott_mannheim,2026-05-21 15:21:39+02,POINT (8.532248 49.520731)
DOG:Vehicle:eb1b8f38-cbf6-4f14-b7ce-02d9d4d8fea2,dott_mannheim,2026-05-21 15:22:02+02,POINT (8.466248 49.502994)
DOG:Vehicle:61018683-c339-4559-9074-d8da23f0a3d9,dott_mannheim,2026-05-21 15:22:18+02,POINT (8.464154 49.485661)
DOG:Vehicle:cb232978-75ca-4069-a441-bfeee0936aa5,dott_mannheim,2026-05-21 15:22:40+02,POINT (8.472506 49.487113)
DOG:Vehicle:85532209-1855-4bf9-ad1e-6d35102a4398,dott_mannheim,2026-05-21 15:22:58+02,POINT (8.539665 49.452323)
DOG:Vehicle:9b54b24a-dae7-4ff2-8b93-12a32b96a6b6,dott_mannheim,2026-05-21 15:23:01+02,POINT (8.487629 49.45294)
DOG:Vehicle:489f2761-fb23-4f9e-81c2-fa073899f797,dott_mannheim,2026-05-21 15:23:13+02,POINT (8.522401 49.477635)
DOG:Vehicle:d06362ac-7d97-40b4-bedc-a57fda082338,dott_mannheim,2026-05-21 15:23:22+02,POINT (8.494719 49.508788)
DOG:Vehicle:3af28804-d393-44e6-a747-7f6f1702f32a,dott_mannheim,2026-05-21 15:23:31+02,POINT (8.490816 49.479279)
DOG:Vehicle:15796a4e-5233-43a2-9860-e4be33d86f83,dott_mannheim,2026-05-21 15:23:35+02,POINT (8.462913 49.484717)
DOG:Vehicle:3d3eda12-f52a-4b9c-9925-d544df107d26,dott_mannheim,2026-05-21 15:23:47+02,POINT (8.557853 49.460441)
DOG:Vehicle:a52e88e1-bd0e-4e21-bd92-9c7e2d555c0b,dott_mannheim,2026-05-21 15:23:49+02,POINT (8.522356 49.477686)
DOG:Vehicle:73db5e74-f1e9-4de7-b4e1-1ddaa7be458d,dott_mannheim,2026-05-21 15:23:50+02,POINT (8.47002 49.503919)
DOG:Vehicle:1e66f95d-b3ea-4635-a49a-e0a8e8be567e,dott_mannheim,2026-05-21 15:23:53+02,POINT (8.465067 49.48172)
DOG:Vehicle:e40dc993-3210-48f2-837f-72db983496ca,dott_mannheim,2026-05-21 15:24:03+02,POINT (8.47498 49.483009)
DOG:Vehicle:357b2d1b-4977-4872-8cf4-bd30ea7fb81b,dott_mannheim,2026-05-21 15:24:04+02,POINT (8.465995 49.486045)
DOG:Vehicle:5b453fd7-cb7e-4320-8c1d-cfbc5a6b2c8d,dott_mannheim,2026-05-21 15:24:18+02,POINT (8.493762 49.460842)
DOG:Vehicle:482dc9b5-87b7-4310-adfb-8da3ba6fd156,dott_mannheim,2026-05-21 15:24:34+02,POINT (8.527803 49.516372)
DOG:Vehicle:48991f4c-5a33-4db0-abf5-697250acbf93,dott_mannheim,2026-05-21 15:24:43+02,POINT (8.501981 49.512093)
DOG:Vehicle:3dd4f4f4-71ad-420c-bd07-5e976868c617,dott_mannheim,2026-05-21 15:24:52+02,POINT (8.505621 49.477733)
DOG:Vehicle:588bbde7-5859-42bb-8b15-5051eafc06c4,dott_mannheim,2026-05-21 15:24:52+02,POINT (8.4914 49.50652)
DOG:Vehicle:3cced451-2e80-478b-9e28-8a00c64cc7ad,dott_mannheim,2026-05-21 15:24:54+02,POINT (8.436392 49.491359)
DOG:Vehicle:dc071b66-e65e-4147-a4cf-09b702fc742e,dott_mannheim,2026-05-21 15:24:55+02,POINT (8.48824 49.475995)
DOG:Vehicle:c534461a-1cdf-4ced-b34d-3ede94c69e5c,dott_mannheim,2026-05-21 15:25:02+02,POINT (8.509954 49.443643)
DOG:Vehicle:47c0b721-fc09-455d-b30a-708b1a13d74f,dott_mannheim,2026-05-21 15:25:05+02,POINT (8.451664 49.478515)
DOG:Vehicle:70e42ac2-f0ac-4d1b-8137-d17eeb012a26,dott_mannheim,2026-05-21 15:25:07+02,POINT (8.476735 49.461576)
DOG:Vehicle:6fb91f4f-2bc8-44a9-9a8f-d6b4ac0e1d5e,dott_mannheim,2026-05-21 15:25:09+02,POINT (8.448493 49.48408)
DOG:Vehicle:d9e8c35d-d70a-4358-b85e-027644ae5d9d,dott_mannheim,2026-05-21 15:25:09+02,POINT (8.537567 49.451798)
DOG:Vehicle:778d968f-416f-41a5-8a82-f93dbe2fdfb8,dott_mannheim,2026-05-21 15:25:10+02,POINT (8.474236 49.487504)
DOG:Vehicle:8d096c15-34fc-4bf3-acc0-066b8f3300b8,dott_mannheim,2026-05-21 15:25:11+02,POINT (8.501752 49.508728)
DOG:Vehicle:f4a1f788-5642-4ce9-8b0c-6a22d2a4f1c3,dott_mannheim,2026-05-21 15:25:18+02,POINT (8.471558 49.503831)
DOG:Vehicle:10701364-3d6a-4f36-b27c-ecc839469864,dott_mannheim,2026-05-21 15:25:27+02,POINT (8.508963 49.445425)
DOG:Vehicle:acd04226-7ced-476b-933d-4aa7563eeba2,dott_mannheim,2026-05-21 15:25:42+02,POINT (8.536118 49.51627)
DOG:Vehicle:fda4a16a-fddd-4d50-8577-91980456b012,dott_mannheim,2026-05-21 15:25:52+02,POINT (8.494751 49.475721)
DOG:Vehicle:1e05a4a3-55a4-4f79-87c4-8654b9ed81e6,dott_mannheim,2026-05-21 15:25:54+02,POINT (8.493417 49.493866)
DOG:Vehicle:e5aec657-c93e-44db-a0b0-c509bf5713cd,dott_mannheim,2026-05-21 15:26:00+02,POINT (8.490755 49.49214)
DOG:Vehicle:efe7bf5e-059e-4b0d-9eee-968b48dac347,dott_mannheim,2026-05-21 15:26:15+02,POINT (8.464255 49.482598)
DOG:Vehicle:96e7bb30-fc41-4144-b6d5-2d4188783cd7,dott_mannheim,2026-05-21 15:26:17+02,POINT (8.51847 49.507413)
DOG:Vehicle:e1cba088-d229-433d-9c0c-be5b5dbc0cda,dott_mannheim,2026-05-21 15:26:26+02,POINT (8.465418 49.504216)
DOG:Vehicle:e1023189-bcd9-4f4b-933c-81c2f1caa2f5,dott_mannheim,2026-05-21 15:26:30+02,POINT (8.506162 49.47812)
DOG:Vehicle:b9c7d2eb-cb2d-49f0-8af7-9e37832a1bd1,dott_mannheim,2026-05-21 15:26:40+02,POINT (8.501967 49.468027)
DOG:Vehicle:2f0f0fb4-e3c9-44a1-81a4-6848a2286d4a,dott_mannheim,2026-05-21 15:26:42+02,POINT (8.510118 49.466745)
DOG:Vehicle:78025eba-de46-4cb0-898c-edf7b1510af8,dott_mannheim,2026-05-21 15:26:42+02,POINT (8.470832 49.48886)
DOG:Vehicle:4cee730b-a036-4c96-90c3-692d3e358575,dott_mannheim,2026-05-21 15:26:45+02,POINT (8.469429 49.487882)
DOG:Vehicle:ab95f5da-8282-4bc6-a8a6-33835be1d9bc,dott_mannheim,2026-05-21 15:26:46+02,POINT (8.43867 49.489005)
DOG:Vehicle:6ab7e313-b1dd-4945-b848-ba2cbbe4a8f9,dott_mannheim,2026-05-21 15:26:49+02,POINT (8.457842 49.497924)
DOG:Vehicle:7f099f82-5189-4755-a2bd-c05a02fc4288,dott_mannheim,2026-05-21 15:27:04+02,POINT (8.469385 49.464578)
DOG:Vehicle:837aaeba-d1ae-4e09-ba93-b9402c9cc4c6,dott_mannheim,2026-05-21 15:27:05+02,POINT (8.485927 49.506267)
DOG:Vehicle:616ba32d-d8f0-4d32-9b1d-8f97e8797cd6,dott_mannheim,2026-05-21 15:27:11+02,POINT (8.448611 49.484108)
DOG:Vehicle:a65c537f-31bf-457a-bc46-35420a7ef34e,dott_mannheim,2026-05-21 15:27:13+02,POINT (8.441424 49.480984)
DOG:Vehicle:c0685645-83ff-4b88-9238-2ae8a7d22721,dott_mannheim,2026-05-21 15:27:13+02,POINT (8.48634 49.474436)
DOG:Vehicle:cd8d8f39-33ac-4b5a-9e0c-a9d5c39f7b05,dott_mannheim,2026-05-21 15:27:15+02,POINT (8.462806 49.484629)
DOG:Vehicle:8462708e-4d82-4117-b847-5309eaedfa7f,dott_mannheim,2026-05-21 15:27:18+02,POINT (8.465944 49.47408)
DOG:Vehicle:8bfd2db2-9097-466f-baea-efc20618e4b7,dott_mannheim,2026-05-21 15:27:34+02,POINT (8.506814 49.468305)
DOG:Vehicle:fe09490d-d456-447b-9f5a-e3e547fdc38a,dott_mannheim,2026-05-21 15:27:41+02,POINT (8.457834 49.497969)
DOG:Vehicle:53fc0ecc-0241-4ff9-80dc-f80b844dd2dd,dott_mannheim,2026-05-21 15:27:52+02,POINT (8.477203 49.497274)
DOG:Vehicle:d110187f-d639-419f-b709-47af13893ae5,dott_mannheim,2026-05-21 15:27:54+02,POINT (8.508398 49.482276)
DOG:Vehicle:06681cac-f9c0-493b-9981-d794d3dd7b8d,dott_mannheim,2026-05-21 15:28:23+02,POINT (8.505676 49.500424)
DOG:Vehicle:3ede7a62-cf89-4b6a-9a05-69d0a2045eb3,dott_mannheim,2026-05-21 15:28:27+02,POINT (8.497351 49.458859)
DOG:Vehicle:de973d97-d8c9-40ea-9ac7-56df6273ca03,dott_mannheim,2026-05-21 15:28:38+02,POINT (8.549591 49.463775)
DOG:Vehicle:054098f3-5c76-4786-be6c-9a1708e44907,dott_mannheim,2026-05-21 15:28:41+02,POINT (8.501763 49.499977)
DOG:Vehicle:279668d7-62eb-4687-b07f-c8860aab059b,dott_mannheim,2026-05-21 15:28:59+02,POINT (8.485013 49.506157)
DOG:Vehicle:2896798d-f3c8-463f-8f75-c1f6f0041e98,dott_mannheim,2026-05-21 15:29:03+02,POINT (8.513577 49.478587)
DOG:Vehicle:e8d5c931-0018-4f16-ad9a-c8f0b8496615,dott_mannheim,2026-05-21 15:29:07+02,POINT (8.488046 49.466198)
DOG:Vehicle:a84480e3-2694-44f9-9601-4e5aad9dcd2c,dott_mannheim,2026-05-21 15:29:10+02,POINT (8.467311 49.483695)
DOG:Vehicle:fb4815e6-2114-4430-a5ca-81cbe482319e,dott_mannheim,2026-05-21 15:29:12+02,POINT (8.506669 49.500859)
DOG:Vehicle:daf846cd-82a3-4de8-bf47-75d4ef1235c5,dott_mannheim,2026-05-21 15:29:31+02,POINT (8.450338 49.480837)
DOG:Vehicle:87ae5fdb-e8b5-4209-93bd-72651b1ff4b3,dott_mannheim,2026-05-21 15:29:32+02,POINT (8.551365 49.463784)
DOG:Vehicle:9dff9f91-df7c-4876-8e9c-eb665f25cb95,dott_mannheim,2026-05-21 15:29:33+02,POINT (8.471061 49.476008)
DOG:Vehicle:3d31430d-0bb6-4427-b15a-3744eadb2a7d,dott_mannheim,2026-05-21 15:29:36+02,POINT (8.465078 49.495017)
DOG:Vehicle:83cc3d9f-b60f-467b-8652-64f6208c0493,dott_mannheim,2026-05-21 15:29:39+02,POINT (8.501694 49.489316)
DOG:Vehicle:0b7cfc19-72a5-42db-9a5a-d8a57925f8f7,dott_mannheim,2026-05-21 15:29:48+02,POINT (8.484011 49.504948)
DOG:Vehicle:fe37e1db-ce87-42e0-bdd2-ce023e46bd0d,dott_mannheim,2026-05-21 15:29:49+02,POINT (8.486546 49.48449)
DOG:Vehicle:98f952d3-555a-482c-b3c0-3245d809b127,dott_mannheim,2026-05-21 15:29:55+02,POINT (8.471838 49.486476)
DOG:Vehicle:420cb2af-d321-4d68-af6b-4754ebf0fa7f,dott_mannheim,2026-05-21 15:30:03+02,POINT (8.475563 49.516296)
DOG:Vehicle:761b80e6-50f8-4f8b-a8e8-d167128e0a87,dott_mannheim,2026-05-21 15:30:04+02,POINT (8.468765 49.484374)
DOG:Vehicle:92c56c66-e7ac-4c61-bdc8-496715f90cf7,dott_mannheim,2026-05-21 15:30:19+02,POINT (8.437159 49.490848)
DOG:Vehicle:237b6a45-b155-429a-b24f-2424c091f93e,dott_mannheim,2026-05-21 15:30:28+02,POINT (8.466469 49.503162)
DOG:Vehicle:be7f66ac-0f27-43ef-a731-e57cc719cf98,dott_mannheim,2026-05-21 15:30:31+02,POINT (8.445867 49.469704)
DOG:Vehicle:880573c4-05cd-4d3c-a1c6-a8c45d3f72f6,dott_mannheim,2026-05-21 15:30:36+02,POINT (8.44645 49.465822)
DOG:Vehicle:0b4cd1ad-9f38-436c-a1f5-31db3e95040c,dott_mannheim,2026-05-21 15:30:39+02,POINT (8.491033 49.46119)
DOG:Vehicle:79d6607c-0da5-4d2e-96e8-eb99524eb06e,dott_mannheim,2026-05-21 15:30:59+02,POINT (8.49737 49.458918)
DOG:Vehicle:792ca25e-e7d6-45cc-b429-17e491ca1a77,dott_mannheim,2026-05-21 15:31:01+02,POINT (8.508268 49.482102)
DOG:Vehicle:39d2aef5-74b3-41aa-881c-8763bc9cd614,dott_mannheim,2026-05-21 15:31:18+02,POINT (8.539878 49.453843)
DOG:Vehicle:e3db77cb-5db4-4e71-95ac-a553ba825f25,dott_mannheim,2026-05-21 15:31:26+02,POINT (8.471664 49.496454)
DOG:Vehicle:473a381a-c14a-4ea4-aad8-c2584a7ec2fc,dott_mannheim,2026-05-21 15:31:40+02,POINT (8.474296 49.49665)
DOG:Vehicle:faf3be97-9e2c-4903-9c90-3d1a40faa3fc,dott_mannheim,2026-05-21 15:31:46+02,POINT (8.488074 49.494546)
DOG:Vehicle:8a702ab8-dcbb-44ce-9237-7392154899c2,dott_mannheim,2026-05-21 15:31:50+02,POINT (8.501691 49.489274)
DOG:Vehicle:86e71490-984a-441a-9503-b849e07fed80,dott_mannheim,2026-05-21 15:32:00+02,POINT (8.462784 49.484757)
DOG:Vehicle:1fb51872-b918-42ea-8be4-ecabb12cef64,dott_mannheim,2026-05-21 15:32:03+02,POINT (8.526191 49.511402)
DOG:Vehicle:b00def30-8bb5-4f11-b50e-46ffee21606e,dott_mannheim,2026-05-21 15:32:03+02,POINT (8.53136 49.520885)
DOG:Vehicle:254f4f06-7104-4aa6-822c-03b5a3eebd09,dott_mannheim,2026-05-21 15:32:08+02,POINT (8.528732 49.515358)
DOG:Vehicle:68e61027-c28e-420d-bb78-9a97e7ddafb5,dott_mannheim,2026-05-21 15:32:17+02,POINT (8.482968 49.488788)
DOG:Vehicle:bee49d3b-703b-472e-8ebe-123783d533bd,dott_mannheim,2026-05-21 15:32:24+02,POINT (8.482282 49.525512)
DOG:Vehicle:e32a669b-8f1c-4dfb-8b02-23078ac4ef31,dott_mannheim,2026-05-21 15:32:41+02,POINT (8.467658 49.477989)
DOG:Vehicle:e35095c4-338e-4b04-85e5-7eb348ccb49d,dott_mannheim,2026-05-21 15:32:43+02,POINT (8.477191 49.506033)
DOG:Vehicle:77dc7a22-1ac2-4a66-b70c-ccdf65434e97,dott_mannheim,2026-05-21 15:32:47+02,POINT (8.470911 49.46973)
DOG:Vehicle:76846983-a4cf-4e40-b06e-45fb24134074,dott_mannheim,2026-05-21 15:32:48+02,POINT (8.480283 49.471379)
DOG:Vehicle:3bbedadf-72ad-47fe-862e-ad4a1c830852,dott_mannheim,2026-05-21 15:32:51+02,POINT (8.472714 49.468195)
DOG:Vehicle:396ab83f-baee-42e8-87da-02e61aad9e99,dott_mannheim,2026-05-21 15:32:54+02,POINT (8.486826 49.504214)
DOG:Vehicle:d041e03b-ed62-4b90-957c-0df6936ed90e,dott_mannheim,2026-05-21 15:32:58+02,POINT (8.488492 49.457397)
DOG:Vehicle:d788c292-ed16-4e9c-ba65-6789b08cd96c,dott_mannheim,2026-05-21 15:33:16+02,POINT (8.472333 49.449507)
DOG:Vehicle:bdd03db2-716a-4775-84f9-9c62effe12da,dott_mannheim,2026-05-21 15:33:24+02,POINT (8.496456 49.504258)
DOG:Vehicle:1c4133d7-4e1a-4a81-9ccf-05484e014cc0,dott_mannheim,2026-05-21 15:33:33+02,POINT (8.470023 49.471376)
DOG:Vehicle:e1cab5f1-6e57-4aa5-876b-1e6637bdf153,dott_mannheim,2026-05-21 15:33:35+02,POINT (8.531697 49.44703)
DOG:Vehicle:8eecf601-a4de-43db-8995-1b5329fb2c12,dott_mannheim,2026-05-21 15:33:37+02,POINT (8.507429 49.477514)
DOG:Vehicle:b9e3a783-caa3-40b5-b646-fd27beb9c020,dott_mannheim,2026-05-21 15:33:38+02,POINT (8.475396 49.462399)
DOG:Vehicle:59efa908-2085-43f8-a642-668900dac7a7,dott_mannheim,2026-05-21 15:33:40+02,POINT (8.46618 49.486189)
DOG:Vehicle:9c826634-d68b-47d6-9106-233d7b5be054,dott_mannheim,2026-05-21 15:33:40+02,POINT (8.480238 49.508613)
DOG:Vehicle:5663221e-197d-4165-ae95-282b316364dd,dott_mannheim,2026-05-21 15:33:43+02,POINT (8.463743 49.477076)
DOG:Vehicle:3e10073e-6b23-42af-a2ac-cf67f3c92648,dott_mannheim,2026-05-21 15:33:47+02,POINT (8.502354 49.494683)
DOG:Vehicle:398a85dc-1cf7-4f97-b945-d053f94ee5d5,dott_mannheim,2026-05-21 15:33:49+02,POINT (8.454343 49.478012)
DOG:Vehicle:3140b5f6-79f0-473e-9e1e-3cc1d99fb46d,dott_mannheim,2026-05-21 15:34:03+02,POINT (8.506973 49.508085)
DOG:Vehicle:39c020aa-365c-48b3-a267-417d2c7ce0b7,dott_mannheim,2026-05-21 15:34:07+02,POINT (8.484106 49.505856)
DOG:Vehicle:c894830c-01bc-4746-b14a-3549ba070f53,dott_mannheim,2026-05-21 15:34:15+02,POINT (8.493248 49.496058)
DOG:Vehicle:13eae3df-b833-489c-a327-2c44e0ceebbd,dott_mannheim,2026-05-21 15:34:39+02,POINT (8.471266 49.487669)
DOG:Vehicle:bfb16be6-968f-45b5-9a0c-215fa864c4a2,dott_mannheim,2026-05-21 15:34:39+02,POINT (8.548032 49.469339)
DOG:Vehicle:df07ebf9-e030-44f4-8eba-aa85932e4382,dott_mannheim,2026-05-21 15:34:40+02,POINT (8.484955 49.489339)
DOG:Vehicle:e2073b57-370c-4c2e-ab4a-eda8b78ab645,dott_mannheim,2026-05-21 15:34:50+02,POINT (8.472861 49.478322)
DOG:Vehicle:68c06c18-acea-4559-9709-cf745805ebc2,dott_mannheim,2026-05-21 15:35:01+02,POINT (8.507276 49.477113)
DOG:Vehicle:db964c15-6c66-49d4-b5b3-dcb4efbc011d,dott_mannheim,2026-05-21 15:35:07+02,POINT (8.497676 49.453598)
DOG:Vehicle:4d1e96ce-4df1-4782-9ea8-36afa838bbf8,dott_mannheim,2026-05-21 15:35:14+02,POINT (8.476141 49.517076)
DOG:Vehicle:34557b23-75b1-4991-bb6b-dc8eb19f4868,dott_mannheim,2026-05-21 15:35:22+02,POINT (8.467142 49.531234)
DOG:Vehicle:eb20cf3f-63b7-404a-830f-da19b4b6cdc4,dott_mannheim,2026-05-21 15:35:35+02,POINT (8.449145 49.480129)
DOG:Vehicle:b6700a4c-f1a4-4ce1-9bd2-bd6ce5b065f1,dott_mannheim,2026-05-21 15:35:53+02,POINT (8.474402 49.474645)
DOG:Vehicle:cde8175d-a59c-4a53-be7f-d29af3c38397,dott_mannheim,2026-05-21 15:36:02+02,POINT (8.509615 49.47854)
DOG:Vehicle:fabbf250-4ac8-46c1-8628-c51729405eee,dott_mannheim,2026-05-21 15:36:10+02,POINT (8.478645 49.480508)
DOG:Vehicle:8dc1c18e-2510-4a25-80db-438b2c60feba,dott_mannheim,2026-05-21 15:36:11+02,POINT (8.526185 49.51147)
DOG:Vehicle:51e6a370-afd2-4635-b809-7860ad4e702a,dott_mannheim,2026-05-21 15:36:13+02,POINT (8.513145 49.477874)
DOG:Vehicle:1f6174eb-3039-411d-b53f-f0905d8c12c1,dott_mannheim,2026-05-21 15:36:20+02,POINT (8.5392 49.456391)
DOG:Vehicle:8ab13254-f9c5-4300-88f0-725ea6e141ed,dott_mannheim,2026-05-21 15:36:22+02,POINT (8.47074 49.480568)
DOG:Vehicle:dd62210a-43bd-473c-ae07-d34083edbbc1,dott_mannheim,2026-05-21 15:36:24+02,POINT (8.482561 49.455596)
DOG:Vehicle:4b6d99fa-1e4b-46aa-acce-59866a405c8e,dott_mannheim,2026-05-21 15:36:27+02,POINT (8.539244 49.453071)
