_id,FID,feed_id,station_id,name,capacity,is_virtual_station,num_cars_available,num_bicycles_available,num_scooters_available,num_cargo_bicycles_available,num_mopeds_available,rental_uris_android,rental_uris_ios,rental_uris_web,last_reported,realtime_data_outdated,geometry,datastore_updated_at,lon,lat
38665194,sharing_stations.NBV:Station:339475,nextbike_vn,NBV:Station:339475,Hauptbahnhof Mannheim,60.0,f,,72,,,,https://app.nextbike.net/station?id=339475,https://app.nextbike.net/station?id=339475,https://nxtb.it/p/339475,2026-05-23 18:57:28+02,f,POINT (8.469749 49.47996),2026-05-23 19:00:20+02,8.469749,49.47996
38661292,sharing_stations.NBV:Station:148606240,nextbike_vn,NBV:Station:148606240,A1 - Landgericht/Universität,,f,,2,,3.0,,https://app.nextbike.net/station?id=148606240,https://app.nextbike.net/station?id=148606240,https://nxtb.it/p/148606240,2026-05-23 18:25:17+02,f,POINT (8.462552 49.484796),2026-05-23 18:27:48+02,8.462552,49.484796
38661306,sharing_stations.NBV:Station:339468,nextbike_vn,NBV:Station:339468,Universität Mensa,10.0,f,,2,,,,https://app.nextbike.net/station?id=339468,https://app.nextbike.net/station?id=339468,https://nxtb.it/p/339468,2026-05-23 18:25:17+02,f,POINT (8.459859 49.484576),2026-05-23 18:27:48+02,8.459859,49.484576
38661358,sharing_stations.NBV:Station:660951,nextbike_vn,NBV:Station:660951,Universität Schloss,10.0,f,,10,,,,https://app.nextbike.net/station?id=660951,https://app.nextbike.net/station?id=660951,https://nxtb.it/p/660951,2026-05-23 18:25:17+02,f,POINT (8.463303 49.48275),2026-05-23 18:27:48+02,8.463303,49.48275
38661769,sharing_stations.NBV:Station:339478,nextbike_vn,NBV:Station:339478,Technische Hochschule Mannheim,10.0,f,,2,,,,https://app.nextbike.net/station?id=339478,https://app.nextbike.net/station?id=339478,https://nxtb.it/p/339478,2026-05-23 18:25:17+02,f,POINT (8.482255 49.470261),2026-05-23 18:27:48+02,8.482255,49.470261
38661792,sharing_stations.NBV:Station:364019650,nextbike_vn,NBV:Station:364019650,Lindenhofplatz / HBF Süd,,f,,2,,,,https://app.nextbike.net/station?id=364019650,https://app.nextbike.net/station?id=364019650,https://nxtb.it/p/364019650,2026-05-23 18:25:17+02,f,POINT (8.467814 49.477839),2026-05-23 18:27:48+02,8.467814,49.477839
38661824,sharing_stations.NBV:Station:339475,nextbike_vn,NBV:Station:339475,Hauptbahnhof Mannheim,60.0,f,,68,,,,https://app.nextbike.net/station?id=339475,https://app.nextbike.net/station?id=339475,https://nxtb.it/p/339475,2026-05-23 18:25:17+02,f,POINT (8.469749 49.47996),2026-05-23 18:27:48+02,8.469749,49.47996
38661831,sharing_stations.NBV:Station:7853258,nextbike_vn,NBV:Station:7853258,Universitätsklinik Mannheim,,f,,0,,,,https://app.nextbike.net/station?id=7853258,https://app.nextbike.net/station?id=7853258,https://nxtb.it/p/7853258,2026-05-23 18:25:17+02,f,POINT (8.482906 49.492344),2026-05-23 18:27:48+02,8.482906,49.492344
38657826,sharing_stations.NBV:Station:339478,nextbike_vn,NBV:Station:339478,Technische Hochschule Mannheim,10.0,f,,3,,,,https://app.nextbike.net/station?id=339478,https://app.nextbike.net/station?id=339478,https://nxtb.it/p/339478,2026-05-23 17:53:30+02,f,POINT (8.482255 49.470261),2026-05-23 17:55:12+02,8.482255,49.470261
38657854,sharing_stations.NBV:Station:364019650,nextbike_vn,NBV:Station:364019650,Lindenhofplatz / HBF Süd,,f,,1,,,,https://app.nextbike.net/station?id=364019650,https://app.nextbike.net/station?id=364019650,https://nxtb.it/p/364019650,2026-05-23 17:53:30+02,f,POINT (8.467814 49.477839),2026-05-23 17:55:12+02,8.467814,49.477839
38657902,sharing_stations.NBV:Station:7853258,nextbike_vn,NBV:Station:7853258,Universitätsklinik Mannheim,,f,,3,,,,https://app.nextbike.net/station?id=7853258,https://app.nextbike.net/station?id=7853258,https://nxtb.it/p/7853258,2026-05-23 17:53:30+02,f,POINT (8.482906 49.492344),2026-05-23 17:55:12+02,8.482906,49.492344
38657905,sharing_stations.NBV:Station:339475,nextbike_vn,NBV:Station:339475,Hauptbahnhof Mannheim,60.0,f,,68,,,,https://app.nextbike.net/station?id=339475,https://app.nextbike.net/station?id=339475,https://nxtb.it/p/339475,2026-05-23 17:53:30+02,f,POINT (8.469749 49.47996),2026-05-23 17:55:12+02,8.469749,49.47996
38658096,sharing_stations.NBV:Station:339468,nextbike_vn,NBV:Station:339468,Universität Mensa,10.0,f,,1,,,,https://app.nextbike.net/station?id=339468,https://app.nextbike.net/station?id=339468,https://nxtb.it/p/339468,2026-05-23 17:53:30+02,f,POINT (8.459859 49.484576),2026-05-23 17:55:12+02,8.459859,49.484576
38658107,sharing_stations.NBV:Station:148606240,nextbike_vn,NBV:Station:148606240,A1 - Landgericht/Universität,,f,,5,,3.0,,https://app.nextbike.net/station?id=148606240,https://app.nextbike.net/station?id=148606240,https://nxtb.it/p/148606240,2026-05-23 17:53:30+02,f,POINT (8.462552 49.484796),2026-05-23 17:55:12+02,8.462552,49.484796
38658171,sharing_stations.NBV:Station:660951,nextbike_vn,NBV:Station:660951,Universität Schloss,10.0,f,,24,,,,https://app.nextbike.net/station?id=660951,https://app.nextbike.net/station?id=660951,https://nxtb.it/p/660951,2026-05-23 17:53:30+02,f,POINT (8.463303 49.48275),2026-05-23 17:55:12+02,8.463303,49.48275
38654621,sharing_stations.NBV:Station:7853258,nextbike_vn,NBV:Station:7853258,Universitätsklinik Mannheim,,f,,3,,,,https://app.nextbike.net/station?id=7853258,https://app.nextbike.net/station?id=7853258,https://nxtb.it/p/7853258,2026-05-23 17:19:38+02,f,POINT (8.482906 49.492344),2026-05-23 17:22:50+02,8.482906,49.492344
38654623,sharing_stations.NBV:Station:339475,nextbike_vn,NBV:Station:339475,Hauptbahnhof Mannheim,60.0,f,,65,,,,https://app.nextbike.net/station?id=339475,https://app.nextbike.net/station?id=339475,https://nxtb.it/p/339475,2026-05-23 17:19:38+02,f,POINT (8.469749 49.47996),2026-05-23 17:22:50+02,8.469749,49.47996
38654684,sharing_stations.NBV:Station:339478,nextbike_vn,NBV:Station:339478,Technische Hochschule Mannheim,10.0,f,,3,,,,https://app.nextbike.net/station?id=339478,https://app.nextbike.net/station?id=339478,https://nxtb.it/p/339478,2026-05-23 17:19:38+02,f,POINT (8.482255 49.470261),2026-05-23 17:22:50+02,8.482255,49.470261
38654917,sharing_stations.NBV:Station:660951,nextbike_vn,NBV:Station:660951,Universität Schloss,10.0,f,,32,,,,https://app.nextbike.net/station?id=660951,https://app.nextbike.net/station?id=660951,https://nxtb.it/p/660951,2026-05-23 17:19:38+02,f,POINT (8.463303 49.48275),2026-05-23 17:22:50+02,8.463303,49.48275
38654969,sharing_stations.NBV:Station:339468,nextbike_vn,NBV:Station:339468,Universität Mensa,10.0,f,,1,,,,https://app.nextbike.net/station?id=339468,https://app.nextbike.net/station?id=339468,https://nxtb.it/p/339468,2026-05-23 17:19:38+02,f,POINT (8.459859 49.484576),2026-05-23 17:22:50+02,8.459859,49.484576
38654977,sharing_stations.NBV:Station:148606240,nextbike_vn,NBV:Station:148606240,A1 - Landgericht/Universität,,f,,7,,3.0,,https://app.nextbike.net/station?id=148606240,https://app.nextbike.net/station?id=148606240,https://nxtb.it/p/148606240,2026-05-23 17:19:38+02,f,POINT (8.462552 49.484796),2026-05-23 17:22:50+02,8.462552,49.484796
38650608,sharing_stations.NBV:Station:7853258,nextbike_vn,NBV:Station:7853258,Universitätsklinik Mannheim,,f,,4,,,,https://app.nextbike.net/station?id=7853258,https://app.nextbike.net/station?id=7853258,https://nxtb.it/p/7853258,2026-05-23 16:48:24+02,f,POINT (8.482906 49.492344),2026-05-23 16:50:05+02,8.482906,49.492344
38650610,sharing_stations.NBV:Station:339475,nextbike_vn,NBV:Station:339475,Hauptbahnhof Mannheim,60.0,f,,63,,,,https://app.nextbike.net/station?id=339475,https://app.nextbike.net/station?id=339475,https://nxtb.it/p/339475,2026-05-23 16:48:24+02,f,POINT (8.469749 49.47996),2026-05-23 16:50:05+02,8.469749,49.47996
38650652,sharing_stations.NBV:Station:339478,nextbike_vn,NBV:Station:339478,Technische Hochschule Mannheim,10.0,f,,3,,,,https://app.nextbike.net/station?id=339478,https://app.nextbike.net/station?id=339478,https://nxtb.it/p/339478,2026-05-23 16:48:24+02,f,POINT (8.482255 49.470261),2026-05-23 16:50:05+02,8.482255,49.470261
38650677,sharing_stations.NBV:Station:364019650,nextbike_vn,NBV:Station:364019650,Lindenhofplatz / HBF Süd,,f,,2,,,,https://app.nextbike.net/station?id=364019650,https://app.nextbike.net/station?id=364019650,https://nxtb.it/p/364019650,2026-05-23 16:48:24+02,f,POINT (8.467814 49.477839),2026-05-23 16:50:05+02,8.467814,49.477839
38651106,sharing_stations.NBV:Station:660951,nextbike_vn,NBV:Station:660951,Universität Schloss,10.0,f,,39,,,,https://app.nextbike.net/station?id=660951,https://app.nextbike.net/station?id=660951,https://nxtb.it/p/660951,2026-05-23 16:48:24+02,f,POINT (8.463303 49.48275),2026-05-23 16:50:05+02,8.463303,49.48275
38651111,sharing_stations.NBV:Station:148606240,nextbike_vn,NBV:Station:148606240,A1 - Landgericht/Universität,,f,,9,,3.0,,https://app.nextbike.net/station?id=148606240,https://app.nextbike.net/station?id=148606240,https://nxtb.it/p/148606240,2026-05-23 16:48:24+02,f,POINT (8.462552 49.484796),2026-05-23 16:50:05+02,8.462552,49.484796
38647114,sharing_stations.NBV:Station:7853258,nextbike_vn,NBV:Station:7853258,Universitätsklinik Mannheim,,f,,3,,,,https://app.nextbike.net/station?id=7853258,https://app.nextbike.net/station?id=7853258,https://nxtb.it/p/7853258,2026-05-23 16:16:16+02,f,POINT (8.482906 49.492344),2026-05-23 16:17:35+02,8.482906,49.492344
38647120,sharing_stations.NBV:Station:339475,nextbike_vn,NBV:Station:339475,Hauptbahnhof Mannheim,60.0,f,,58,,,,https://app.nextbike.net/station?id=339475,https://app.nextbike.net/station?id=339475,https://nxtb.it/p/339475,2026-05-23 16:16:16+02,f,POINT (8.469749 49.47996),2026-05-23 16:17:35+02,8.469749,49.47996
38647158,sharing_stations.NBV:Station:364019650,nextbike_vn,NBV:Station:364019650,Lindenhofplatz / HBF Süd,,f,,2,,,,https://app.nextbike.net/station?id=364019650,https://app.nextbike.net/station?id=364019650,https://nxtb.it/p/364019650,2026-05-23 16:16:16+02,f,POINT (8.467814 49.477839),2026-05-23 16:17:35+02,8.467814,49.477839
38647192,sharing_stations.NBV:Station:339478,nextbike_vn,NBV:Station:339478,Technische Hochschule Mannheim,10.0,f,,3,,,,https://app.nextbike.net/station?id=339478,https://app.nextbike.net/station?id=339478,https://nxtb.it/p/339478,2026-05-23 16:16:16+02,f,POINT (8.482255 49.470261),2026-05-23 16:17:35+02,8.482255,49.470261
38647379,sharing_stations.NBV:Station:660951,nextbike_vn,NBV:Station:660951,Universität Schloss,10.0,f,,46,,,,https://app.nextbike.net/station?id=660951,https://app.nextbike.net/station?id=660951,https://nxtb.it/p/660951,2026-05-23 16:16:16+02,f,POINT (8.463303 49.48275),2026-05-23 16:17:35+02,8.463303,49.48275
38647426,sharing_stations.NBV:Station:148606240,nextbike_vn,NBV:Station:148606240,A1 - Landgericht/Universität,,f,,11,,3.0,,https://app.nextbike.net/station?id=148606240,https://app.nextbike.net/station?id=148606240,https://nxtb.it/p/148606240,2026-05-23 16:16:16+02,f,POINT (8.462552 49.484796),2026-05-23 16:17:35+02,8.462552,49.484796
38647434,sharing_stations.NBV:Station:339468,nextbike_vn,NBV:Station:339468,Universität Mensa,10.0,f,,1,,,,https://app.nextbike.net/station?id=339468,https://app.nextbike.net/station?id=339468,https://nxtb.it/p/339468,2026-05-23 16:16:16+02,f,POINT (8.459859 49.484576),2026-05-23 16:17:35+02,8.459859,49.484576
38643395,sharing_stations.NBV:Station:660951,nextbike_vn,NBV:Station:660951,Universität Schloss,10.0,f,,55,,,,https://app.nextbike.net/station?id=660951,https://app.nextbike.net/station?id=660951,https://nxtb.it/p/660951,2026-05-23 15:41:19+02,f,POINT (8.463303 49.48275),2026-05-23 15:43:56+02,8.463303,49.48275
38643424,sharing_stations.NBV:Station:339468,nextbike_vn,NBV:Station:339468,Universität Mensa,10.0,f,,1,,,,https://app.nextbike.net/station?id=339468,https://app.nextbike.net/station?id=339468,https://nxtb.it/p/339468,2026-05-23 15:41:19+02,f,POINT (8.459859 49.484576),2026-05-23 15:43:56+02,8.459859,49.484576
38643440,sharing_stations.NBV:Station:148606240,nextbike_vn,NBV:Station:148606240,A1 - Landgericht/Universität,,f,,17,,3.0,,https://app.nextbike.net/station?id=148606240,https://app.nextbike.net/station?id=148606240,https://nxtb.it/p/148606240,2026-05-23 15:41:19+02,f,POINT (8.462552 49.484796),2026-05-23 15:43:56+02,8.462552,49.484796
38643665,sharing_stations.NBV:Station:7853258,nextbike_vn,NBV:Station:7853258,Universitätsklinik Mannheim,,f,,3,,,,https://app.nextbike.net/station?id=7853258,https://app.nextbike.net/station?id=7853258,https://nxtb.it/p/7853258,2026-05-23 15:41:19+02,f,POINT (8.482906 49.492344),2026-05-23 15:43:56+02,8.482906,49.492344
38643666,sharing_stations.NBV:Station:339475,nextbike_vn,NBV:Station:339475,Hauptbahnhof Mannheim,60.0,f,,55,,,,https://app.nextbike.net/station?id=339475,https://app.nextbike.net/station?id=339475,https://nxtb.it/p/339475,2026-05-23 15:41:19+02,f,POINT (8.469749 49.47996),2026-05-23 15:43:56+02,8.469749,49.47996
38643681,sharing_stations.NBV:Station:339478,nextbike_vn,NBV:Station:339478,Technische Hochschule Mannheim,10.0,f,,2,,,,https://app.nextbike.net/station?id=339478,https://app.nextbike.net/station?id=339478,https://nxtb.it/p/339478,2026-05-23 15:41:19+02,f,POINT (8.482255 49.470261),2026-05-23 15:43:56+02,8.482255,49.470261
38643698,sharing_stations.NBV:Station:364019650,nextbike_vn,NBV:Station:364019650,Lindenhofplatz / HBF Süd,,f,,2,,,,https://app.nextbike.net/station?id=364019650,https://app.nextbike.net/station?id=364019650,https://nxtb.it/p/364019650,2026-05-23 15:41:19+02,f,POINT (8.467814 49.477839),2026-05-23 15:43:56+02,8.467814,49.477839
38639816,sharing_stations.NBV:Station:339468,nextbike_vn,NBV:Station:339468,Universität Mensa,10.0,f,,1,,,,https://app.nextbike.net/station?id=339468,https://app.nextbike.net/station?id=339468,https://nxtb.it/p/339468,2026-05-23 15:08:44+02,f,POINT (8.459859 49.484576),2026-05-23 15:10:17+02,8.459859,49.484576
38639828,sharing_stations.NBV:Station:148606240,nextbike_vn,NBV:Station:148606240,A1 - Landgericht/Universität,,f,,14,,3.0,,https://app.nextbike.net/station?id=148606240,https://app.nextbike.net/station?id=148606240,https://nxtb.it/p/148606240,2026-05-23 15:08:44+02,f,POINT (8.462552 49.484796),2026-05-23 15:10:17+02,8.462552,49.484796
38639889,sharing_stations.NBV:Station:660951,nextbike_vn,NBV:Station:660951,Universität Schloss,10.0,f,,61,,,,https://app.nextbike.net/station?id=660951,https://app.nextbike.net/station?id=660951,https://nxtb.it/p/660951,2026-05-23 15:08:44+02,f,POINT (8.463303 49.48275),2026-05-23 15:10:17+02,8.463303,49.48275
38640085,sharing_stations.NBV:Station:339478,nextbike_vn,NBV:Station:339478,Technische Hochschule Mannheim,10.0,f,,2,,,,https://app.nextbike.net/station?id=339478,https://app.nextbike.net/station?id=339478,https://nxtb.it/p/339478,2026-05-23 15:08:44+02,f,POINT (8.482255 49.470261),2026-05-23 15:10:17+02,8.482255,49.470261
38640101,sharing_stations.NBV:Station:364019650,nextbike_vn,NBV:Station:364019650,Lindenhofplatz / HBF Süd,,f,,5,,,,https://app.nextbike.net/station?id=364019650,https://app.nextbike.net/station?id=364019650,https://nxtb.it/p/364019650,2026-05-23 15:08:44+02,f,POINT (8.467814 49.477839),2026-05-23 15:10:17+02,8.467814,49.477839
38640172,sharing_stations.NBV:Station:7853258,nextbike_vn,NBV:Station:7853258,Universitätsklinik Mannheim,,f,,3,,,,https://app.nextbike.net/station?id=7853258,https://app.nextbike.net/station?id=7853258,https://nxtb.it/p/7853258,2026-05-23 15:08:44+02,f,POINT (8.482906 49.492344),2026-05-23 15:10:17+02,8.482906,49.492344
38640174,sharing_stations.NBV:Station:339475,nextbike_vn,NBV:Station:339475,Hauptbahnhof Mannheim,60.0,f,,50,,,,https://app.nextbike.net/station?id=339475,https://app.nextbike.net/station?id=339475,https://nxtb.it/p/339475,2026-05-23 15:08:44+02,f,POINT (8.469749 49.47996),2026-05-23 15:10:17+02,8.469749,49.47996
38636128,sharing_stations.NBV:Station:148606240,nextbike_vn,NBV:Station:148606240,A1 - Landgericht/Universität,,f,,16,,4.0,,https://app.nextbike.net/station?id=148606240,https://app.nextbike.net/station?id=148606240,https://nxtb.it/p/148606240,2026-05-23 14:33:53+02,f,POINT (8.462552 49.484796),2026-05-23 14:36:33+02,8.462552,49.484796
38636136,sharing_stations.NBV:Station:339468,nextbike_vn,NBV:Station:339468,Universität Mensa,10.0,f,,3,,,,https://app.nextbike.net/station?id=339468,https://app.nextbike.net/station?id=339468,https://nxtb.it/p/339468,2026-05-23 14:33:53+02,f,POINT (8.459859 49.484576),2026-05-23 14:36:33+02,8.459859,49.484576
38636194,sharing_stations.NBV:Station:660951,nextbike_vn,NBV:Station:660951,Universität Schloss,10.0,f,,61,,,,https://app.nextbike.net/station?id=660951,https://app.nextbike.net/station?id=660951,https://nxtb.it/p/660951,2026-05-23 14:33:53+02,f,POINT (8.463303 49.48275),2026-05-23 14:36:33+02,8.463303,49.48275
38636391,sharing_stations.NBV:Station:339478,nextbike_vn,NBV:Station:339478,Technische Hochschule Mannheim,10.0,f,,2,,,,https://app.nextbike.net/station?id=339478,https://app.nextbike.net/station?id=339478,https://nxtb.it/p/339478,2026-05-23 14:33:53+02,f,POINT (8.482255 49.470261),2026-05-23 14:36:33+02,8.482255,49.470261
38636410,sharing_stations.NBV:Station:364019650,nextbike_vn,NBV:Station:364019650,Lindenhofplatz / HBF Süd,,f,,4,,,,https://app.nextbike.net/station?id=364019650,https://app.nextbike.net/station?id=364019650,https://nxtb.it/p/364019650,2026-05-23 14:33:53+02,f,POINT (8.467814 49.477839),2026-05-23 14:36:33+02,8.467814,49.477839
38636443,sharing_stations.NBV:Station:339475,nextbike_vn,NBV:Station:339475,Hauptbahnhof Mannheim,60.0,f,,50,,,,https://app.nextbike.net/station?id=339475,https://app.nextbike.net/station?id=339475,https://nxtb.it/p/339475,2026-05-23 14:33:53+02,f,POINT (8.469749 49.47996),2026-05-23 14:36:33+02,8.469749,49.47996
38636448,sharing_stations.NBV:Station:7853258,nextbike_vn,NBV:Station:7853258,Universitätsklinik Mannheim,,f,,3,,,,https://app.nextbike.net/station?id=7853258,https://app.nextbike.net/station?id=7853258,https://nxtb.it/p/7853258,2026-05-23 14:33:53+02,f,POINT (8.482906 49.492344),2026-05-23 14:36:33+02,8.482906,49.492344
38632121,sharing_stations.NBV:Station:7853258,nextbike_vn,NBV:Station:7853258,Universitätsklinik Mannheim,,f,,3,,,,https://app.nextbike.net/station?id=7853258,https://app.nextbike.net/station?id=7853258,https://nxtb.it/p/7853258,2026-05-23 14:00:22+02,f,POINT (8.482906 49.492344),2026-05-23 14:02:20+02,8.482906,49.492344
38632123,sharing_stations.NBV:Station:339475,nextbike_vn,NBV:Station:339475,Hauptbahnhof Mannheim,60.0,f,,49,,,,https://app.nextbike.net/station?id=339475,https://app.nextbike.net/station?id=339475,https://nxtb.it/p/339475,2026-05-23 14:00:22+02,f,POINT (8.469749 49.47996),2026-05-23 14:02:20+02,8.469749,49.47996
38632133,sharing_stations.NBV:Station:339478,nextbike_vn,NBV:Station:339478,Technische Hochschule Mannheim,10.0,f,,3,,,,https://app.nextbike.net/station?id=339478,https://app.nextbike.net/station?id=339478,https://nxtb.it/p/339478,2026-05-23 14:00:22+02,f,POINT (8.482255 49.470261),2026-05-23 14:02:20+02,8.482255,49.470261
38632167,sharing_stations.NBV:Station:364019650,nextbike_vn,NBV:Station:364019650,Lindenhofplatz / HBF Süd,,f,,5,,,,https://app.nextbike.net/station?id=364019650,https://app.nextbike.net/station?id=364019650,https://nxtb.it/p/364019650,2026-05-23 14:00:22+02,f,POINT (8.467814 49.477839),2026-05-23 14:02:20+02,8.467814,49.477839
38632391,sharing_stations.NBV:Station:660951,nextbike_vn,NBV:Station:660951,Universität Schloss,10.0,f,,61,,,,https://app.nextbike.net/station?id=660951,https://app.nextbike.net/station?id=660951,https://nxtb.it/p/660951,2026-05-23 14:00:22+02,f,POINT (8.463303 49.48275),2026-05-23 14:02:20+02,8.463303,49.48275
38632407,sharing_stations.NBV:Station:339468,nextbike_vn,NBV:Station:339468,Universität Mensa,10.0,f,,3,,,,https://app.nextbike.net/station?id=339468,https://app.nextbike.net/station?id=339468,https://nxtb.it/p/339468,2026-05-23 14:00:22+02,f,POINT (8.459859 49.484576),2026-05-23 14:02:20+02,8.459859,49.484576
38632421,sharing_stations.NBV:Station:148606240,nextbike_vn,NBV:Station:148606240,A1 - Landgericht/Universität,,f,,14,,4.0,,https://app.nextbike.net/station?id=148606240,https://app.nextbike.net/station?id=148606240,https://nxtb.it/p/148606240,2026-05-23 14:00:22+02,f,POINT (8.462552 49.484796),2026-05-23 14:02:20+02,8.462552,49.484796
38628813,sharing_stations.NBV:Station:660951,nextbike_vn,NBV:Station:660951,Universität Schloss,10.0,f,,57,,,,https://app.nextbike.net/station?id=660951,https://app.nextbike.net/station?id=660951,https://nxtb.it/p/660951,2026-05-23 13:24:40+02,f,POINT (8.463303 49.48275),2026-05-23 13:28:01+02,8.463303,49.48275
38628859,sharing_stations.NBV:Station:148606240,nextbike_vn,NBV:Station:148606240,A1 - Landgericht/Universität,,f,,13,,4.0,,https://app.nextbike.net/station?id=148606240,https://app.nextbike.net/station?id=148606240,https://nxtb.it/p/148606240,2026-05-23 13:24:40+02,f,POINT (8.462552 49.484796),2026-05-23 13:28:01+02,8.462552,49.484796
38628874,sharing_stations.NBV:Station:339468,nextbike_vn,NBV:Station:339468,Universität Mensa,10.0,f,,3,,,,https://app.nextbike.net/station?id=339468,https://app.nextbike.net/station?id=339468,https://nxtb.it/p/339468,2026-05-23 13:24:40+02,f,POINT (8.459859 49.484576),2026-05-23 13:28:01+02,8.459859,49.484576
38629043,sharing_stations.NBV:Station:7853258,nextbike_vn,NBV:Station:7853258,Universitätsklinik Mannheim,,f,,1,,,,https://app.nextbike.net/station?id=7853258,https://app.nextbike.net/station?id=7853258,https://nxtb.it/p/7853258,2026-05-23 13:24:40+02,f,POINT (8.482906 49.492344),2026-05-23 13:28:01+02,8.482906,49.492344
38629044,sharing_stations.NBV:Station:339475,nextbike_vn,NBV:Station:339475,Hauptbahnhof Mannheim,60.0,f,,36,,,,https://app.nextbike.net/station?id=339475,https://app.nextbike.net/station?id=339475,https://nxtb.it/p/339475,2026-05-23 13:24:40+02,f,POINT (8.469749 49.47996),2026-05-23 13:28:01+02,8.469749,49.47996
38629100,sharing_stations.NBV:Station:364019650,nextbike_vn,NBV:Station:364019650,Lindenhofplatz / HBF Süd,,f,,5,,,,https://app.nextbike.net/station?id=364019650,https://app.nextbike.net/station?id=364019650,https://nxtb.it/p/364019650,2026-05-23 13:24:40+02,f,POINT (8.467814 49.477839),2026-05-23 13:28:01+02,8.467814,49.477839
38629121,sharing_stations.NBV:Station:339478,nextbike_vn,NBV:Station:339478,Technische Hochschule Mannheim,10.0,f,,3,,,,https://app.nextbike.net/station?id=339478,https://app.nextbike.net/station?id=339478,https://nxtb.it/p/339478,2026-05-23 13:24:40+02,f,POINT (8.482255 49.470261),2026-05-23 13:28:01+02,8.482255,49.470261
38625470,sharing_stations.NBV:Station:339468,nextbike_vn,NBV:Station:339468,Universität Mensa,10.0,f,,4,,,,https://app.nextbike.net/station?id=339468,https://app.nextbike.net/station?id=339468,https://nxtb.it/p/339468,2026-05-23 12:53:09+02,f,POINT (8.459859 49.484576),2026-05-23 12:54:41+02,8.459859,49.484576
38625481,sharing_stations.NBV:Station:148606240,nextbike_vn,NBV:Station:148606240,A1 - Landgericht/Universität,,f,,14,,4.0,,https://app.nextbike.net/station?id=148606240,https://app.nextbike.net/station?id=148606240,https://nxtb.it/p/148606240,2026-05-23 12:53:09+02,f,POINT (8.462552 49.484796),2026-05-23 12:54:41+02,8.462552,49.484796
38625531,sharing_stations.NBV:Station:660951,nextbike_vn,NBV:Station:660951,Universität Schloss,10.0,f,,53,,,,https://app.nextbike.net/station?id=660951,https://app.nextbike.net/station?id=660951,https://nxtb.it/p/660951,2026-05-23 12:53:09+02,f,POINT (8.463303 49.48275),2026-05-23 12:54:41+02,8.463303,49.48275
38625883,sharing_stations.NBV:Station:339478,nextbike_vn,NBV:Station:339478,Technische Hochschule Mannheim,10.0,f,,3,,,,https://app.nextbike.net/station?id=339478,https://app.nextbike.net/station?id=339478,https://nxtb.it/p/339478,2026-05-23 12:53:09+02,f,POINT (8.482255 49.470261),2026-05-23 12:54:41+02,8.482255,49.470261
38625913,sharing_stations.NBV:Station:364019650,nextbike_vn,NBV:Station:364019650,Lindenhofplatz / HBF Süd,,f,,4,,,,https://app.nextbike.net/station?id=364019650,https://app.nextbike.net/station?id=364019650,https://nxtb.it/p/364019650,2026-05-23 12:53:09+02,f,POINT (8.467814 49.477839),2026-05-23 12:54:41+02,8.467814,49.477839
38625972,sharing_stations.NBV:Station:339475,nextbike_vn,NBV:Station:339475,Hauptbahnhof Mannheim,60.0,f,,37,,,,https://app.nextbike.net/station?id=339475,https://app.nextbike.net/station?id=339475,https://nxtb.it/p/339475,2026-05-23 12:53:09+02,f,POINT (8.469749 49.47996),2026-05-23 12:54:41+02,8.469749,49.47996
38625976,sharing_stations.NBV:Station:7853258,nextbike_vn,NBV:Station:7853258,Universitätsklinik Mannheim,,f,,2,,,,https://app.nextbike.net/station?id=7853258,https://app.nextbike.net/station?id=7853258,https://nxtb.it/p/7853258,2026-05-23 12:53:09+02,f,POINT (8.482906 49.492344),2026-05-23 12:54:41+02,8.482906,49.492344
38622154,sharing_stations.NBV:Station:7853258,nextbike_vn,NBV:Station:7853258,Universitätsklinik Mannheim,,f,,1,,,,https://app.nextbike.net/station?id=7853258,https://app.nextbike.net/station?id=7853258,https://nxtb.it/p/7853258,2026-05-23 12:19:01+02,f,POINT (8.482906 49.492344),2026-05-23 12:22:06+02,8.482906,49.492344
38622156,sharing_stations.NBV:Station:339475,nextbike_vn,NBV:Station:339475,Hauptbahnhof Mannheim,60.0,f,,39,,,,https://app.nextbike.net/station?id=339475,https://app.nextbike.net/station?id=339475,https://nxtb.it/p/339475,2026-05-23 12:19:01+02,f,POINT (8.469749 49.47996),2026-05-23 12:22:06+02,8.469749,49.47996
38622170,sharing_stations.NBV:Station:339478,nextbike_vn,NBV:Station:339478,Technische Hochschule Mannheim,10.0,f,,4,,,,https://app.nextbike.net/station?id=339478,https://app.nextbike.net/station?id=339478,https://nxtb.it/p/339478,2026-05-23 12:19:01+02,f,POINT (8.482255 49.470261),2026-05-23 12:22:06+02,8.482255,49.470261
38622192,sharing_stations.NBV:Station:364019650,nextbike_vn,NBV:Station:364019650,Lindenhofplatz / HBF Süd,,f,,4,,,,https://app.nextbike.net/station?id=364019650,https://app.nextbike.net/station?id=364019650,https://nxtb.it/p/364019650,2026-05-23 12:19:01+02,f,POINT (8.467814 49.477839),2026-05-23 12:22:06+02,8.467814,49.477839
38622378,sharing_stations.NBV:Station:660951,nextbike_vn,NBV:Station:660951,Universität Schloss,10.0,f,,58,,,,https://app.nextbike.net/station?id=660951,https://app.nextbike.net/station?id=660951,https://nxtb.it/p/660951,2026-05-23 12:19:01+02,f,POINT (8.463303 49.48275),2026-05-23 12:22:06+02,8.463303,49.48275
